loopwarm2: readback from /dev/pps0 (pps@1b)
loopwarm: lead=150us margin=30us, GPIO17 -> jumper -> GPIO27
1788753524.999852717,2593
1788753525.999852896,2574
1788753526.999852834,2500
1788753527.999853217,3019
1788753528.999852840,2945
1788753529.999853370,2648
1788753530.999852953,2537
1788753531.999854018,2592
1788753532.999852972,2611
1788753533.999853131,3056
1788753534.999852955,2852
1788753535.999853112,3019
1788753536.999852918,3185
1788753537.999852780,2648
1788753538.999852922,2611
1788753539.999852767,2649
1788753540.999852946,2649
1788753541.999852903,2630
1788753542.999853267,2630
1788753543.999852946,2648
1788753544.999854051,2796
1788753545.999852989,2778
1788753546.999853057,2926
1788753547.999852847,2852
1788753548.999852859,2760
1788753549.999852964,2760
1788753550.999852828,2704
1788753551.999852822,2741
1788753552.999852834,2667
1788753553.999852828,2630
1788753554.999852933,2648
1788753555.999853038,2574
1788753556.999852810,2537
1788753557.999853063,2703
1788753558.999852853,2629
loopwarm: fires=600 skips=0 lat_max=6507ns
loopwarm2: loop latency n=600 mean=2732 min=2426 max=6296 miss=0 hist<1000:0 <1500:0 <2000:0 <2500:13 <3000:541 <4000:42 <8000:4 >=8000:0
1788753559.999852846,2519
1788753560.999853025,2630
1788753561.999852834,2667
1788753562.999858142,6704
1788753563.999857044,7963
1788753564.999857223,7740
1788753565.999857340,7704
1788753566.999857877,7240
1788753567.999857582,7240
1788753568.999858557,8370
1788753569.999857917,7259
1788753570.999857012,6592
1788753571.999858663,7277
1788753572.999856501,7185
1788753573.999857473,8704
1788753574.999857016,6259
1788753575.999857429,7056
1788753576.999857046,6667
1788753577.999856607,6593
1788753578.999856128,6556
1788753579.999858872,8333
1788753580.999856948,7797
1788753581.999857661,6834
1788753582.999857121,7796
1788753583.999857692,8204
1788753584.999856485,6852
1788753585.999856776,7648
1788753586.999856933,7296
1788753587.999857479,7204
1788753588.999859433,7463
1788753589.999858074,8000
1788753590.999856423,7445
1788753591.999856735,7296
1788753592.999856584,6889
1788753593.999856661,7018
1788753594.999857059,6778
1788753595.999857973,7130
1788753596.999857800,7982
1788753597.999857461,8796
1788753598.999856991,7704
1788753599.999857707,7574
1788753600.999856942,6741
1788753601.999857306,9222
1788753602.999857781,6574
1788753603.999857034,5908
1788753604.999856898,7241
1788753605.999858355,8537
1788753606.999857256,7908
1788753607.999857713,7574
1788753608.999856596,7889
1788753609.999856977,7852
1788753610.999857653,6926
1788753611.999856791,6778
1788753612.999857189,7834
1788753613.999856940,7315
1788753614.999857231,6444
1788753615.999857058,6722
1788753616.999857107,6537
1788753617.999857841,6612
1788753618.999856502,7055
1788753619.999857070,6481
1788753620.999856100,6556
1788753621.999857334,7481
1788753622.999859491,8518
1788753623.999858185,8685
1788753624.999857731,7333
1788753625.999858038,7926
1788753626.999856272,6389
1788753627.999856285,6314
1788753628.999856130,5723
1788753629.999858346,7630
1788753630.999858284,7778
1788753631.999858075,7037
1788753632.999856439,7333
1788753633.999856061,7259
1788753634.999859125,7204
1788753635.999856542,6185
1788753636.999857736,7370
1788753637.999857524,8204
1788753638.999857499,7834
1788753639.999857715,6593
1788753640.999857339,7370
1788753641.999856759,7111
1788753642.999856549,7277
1788753643.999857450,7166
1788753644.999858351,7148
1788753645.999856899,6574
1788753646.999857704,6333
1788753647.999859454,8481
1788753648.999858259,7982
1788753649.999857066,6241
1788753650.999857375,8555
1788753651.999856480,7055
1788753652.999857807,8463
1788753653.999858578,8074
1788753654.999859016,7019
1788753655.999856584,6759
1788753656.999856708,7611
1788753657.999858146,8444
1788753658.999856325,6555
1788753659.999857300,8056
1788753660.999858794,8537
1788753661.999856862,8814
1788753662.999857096,7000
1788753663.999856682,6334
1788753664.999857917,8148
1788753665.999858281,8278
1788753666.999858849,9759
1788753667.999858806,9074
1788753668.999857799,8223
1788753669.999857366,8944
1788753670.999858042,8092
1788753671.999856569,7056
1788753672.999856356,6167
1788753673.999856626,6722
1788753674.999856860,6778
1788753675.999857891,7833
1788753676.999857737,7481
1788753677.999856341,7908
1788753678.999857483,8686
1788753679.999857051,7037
1788753680.999856971,6759
1788753681.999857020,8426
1788753682.999858699,8352
1788753683.999856952,7222
1788753684.999857668,8000
1788753685.999856917,6444
1788753686.999857253,8259
1788753687.999857959,8167
1788753688.999856651,6129
1788753689.999858630,7945
1788753690.999857481,6667
1788753691.999856794,7463
1788753692.999858265,6963
1788753693.999857610,7649
1788753694.999856456,6241
1788753695.999856542,5686
1788753696.999858147,6593
1788753697.999856979,7611
1788753698.999856704,5908
1788753699.999856837,6852
1788753700.999856915,6185
1788753701.999857276,7259
1788753702.999856699,6389
1788753703.999858012,6500
1788753704.999856987,6574
1788753705.999857395,7260
1788753706.999857479,7000
1788753707.999856600,6445
1788753708.999856915,6333
