0 1130 138751247
1 1389 238928697
2 982 339000221
3 945 439129597
4 982 539256029
5 1056 639317442
6 1074 739382689
7 1111 133390230
8 944 233481828
9 1240 333564871
10 1000 433634265
11 963 533702141
12 926 633770258
13 963 733840338
14 1129 133391750
15 1074 233532218
16 945 333606409
17 1112 433719618
18 963 533784587
19 963 633849389
20 962 733910025
21 1074 133392010
22 1074 233502146
23 1074 333607318
24 944 433677546
25 1260 533745792
26 1093 633818742
27 1056 733906433
28 1074 133390919
29 1333 233540851
30 1148 333650764
31 1074 433817770
32 1055 533904961
33 1204 633980670
34 963 734048268
35 1075 133386235
36 1129 233477223
37 1185 333582673
38 1092 433794179
39 1074 533902092
40 963 633984912
41 1259 734053585
42 1092 133390978
43 1093 233486298
44 963 333562860
45 945 433627013
46 1093 533813852
47 1092 633922488
48 963 733994882
49 1074 133398535
50 1092 233495874
51 963 333573046
52 926 433637515
53 944 533700132
54 1167 633829508
55 1093 733943328
56 1296 133395388
57 1093 233485523
58 1074 333618140
59 1074 433692183
60 1148 533771670
61 1075 633875453
62 1092 734073904
63 1130 133415685
64 1204 233514265
65 1074 333589197
66 944 433653814
67 945 533715356
68 1111 633778918
69 944 733839368
70 1074 133387205
71 1111 233530674
72 1093 333607179
73 1333 433675889
74 963 533789950
75 1074 633857159
76 963 733923406
77 1093 133395669
78 963 233542823
79 981 333620329
80 1204 433686612
81 1092 533754655
82 1111 633826161
83 1093 733895925
84 1093 133392800
85 944 233483121
86 963 333569608
87 1074 433636021
88 1074 533749249
89 963 633811162
90 944 733871705
91 1092 133388209
92 1112 233500177
93 982 333587220
94 963 433657337
95 944 533721176
96 1130 633785126
97 1111 733858280
98 1093 133406247
99 1111 233642827
100 1093 333754925
101 963 433913690
102 1167 533984418
103 1093 634051590
104 1241 734114874
105 1074 133392526
106 1074 233492125
107 1074 333601001
108 1129 433734729
109 944 533822642
110 944 633889444
111 963 733954449
112 1093 133387509
113 963 233474941
114 926 333567965
115 1148 433714230
116 1074 533844291
117 1093 633935204
118 944 734003710
119 1315 133387955
120 1000 233477701
121 963 333554559
122 1019 433620453
123 1093 533720459
124 1056 633834483
125 1074 733921952
126 1112 133393715
127 1278 233492184
128 1074 333580005
129 945 433643325
130 963 533712442
131 1444 633808985
132 1352 733939935
133 1370 133391143
134 1092 233479945
135 1240 333583210
136 1148 433653808
137 944 533718221
138 1074 633788319
139 1130 733887288
140 1074 133389200
141 1055 233481502
142 1074 333554470
143 1148 433616143
144 1000 533729130
145 981 633792710
146 945 733856678
147 1074 133391201
148 1055 233483374
149 963 333564861
150 926 433628552
151 1185 533750576
152 963 633820545
153 963 733891698
154 1111 133385110
155 963 233473949
156 1055 333551807
157 1092 433622924
158 944 533686300
159 1074 633758472
160 963 733827589
161 1074 133395167
162 963 233490043
163 944 333565401
164 945 433623925
165 962 533692672
166 1093 633760455
167 1333 733828294
168 1130 133389446
169 1074 233505711
170 1074 333598291
171 1092 433675001
172 944 533748951
173 1092 633819864
174 1074 733884258
175 944 133384781
176 1130 233495972
177 1074 333633922
178 1093 433731020
179 1074 533857248
180 1074 633928810
181 1056 734045074
182 1259 133396153
183 982 233491158
184 1092 333663331
185 1130 433842429
186 963 533938231
187 981 634062774
188 1093 734131798
189 1074 133387469
190 1278 233483919
191 963 333611221
192 1259 433723264
193 1112 533878806
194 1092 633974831
195 1074 734048596
196 1056 133384322
197 1092 233485828
198 1259 333577445
199 981 433646821
200 1333 533767993
201 1074 633888962
202 1130 734000356
203 1074 133396009
204 1055 233545700
205 982 333624557
206 1185 433690026
207 982 533753624
208 1075 633817185
209 1241 733928728
210 1074 133382510
211 1056 233480979
212 944 333567707
213 963 433636268
214 1204 533697311
215 1111 633762354
216 1092 733829656
217 1093 133393771
218 1075 233486517
219 1130 333574097
220 1037 433642233
221 963 533771035
222 1352 633887781
223 963 733956805
224 1056 133392439
225 944 233479093
226 963 333628839
227 981 433694512
228 963 533757999
229 963 633872301
230 1240 733941585
231 1129 133386830
232 1444 233482558
233 1074 333572026
234 1092 433636921
235 1074 533700538
236 1093 633761932
237 1075 733833993
238 1167 133385109
239 1074 233499911
240 1111 333574991
241 1092 433641941
242 945 533704539
243 981 633768471
244 944 733881662
245 1259 133391703
246 1129 233531209
247 1074 333646585
248 944 433716961
249 1000 533776559
250 963 633839676
251 1093 733908478
252 1056 133393704
253 1241 233486525
254 1129 333698716
255 1111 433812277
256 1056 533902875
257 963 633974437
258 944 734045961
259 1074 133403613
260 944 233502212
261 1352 333578532
262 1278 434564556
263 982 534689099
264 1111 634780198
265 962 734848000
266 1130 133384985
267 1074 233475713
268 963 333561089
269 1259 433623058
270 1092 533782027
271 1222 633890292
272 926 734029482
273 1149 133392653
274 944 233486104
275 963 333568628
276 963 433634115
277 1204 533693861
278 1945 633840589
279 1093 733951243
280 963 133386636
281 945 233474975
282 945 333539666
283 944 433597487
284 981 533667067
285 1111 633746517
286 1111 733895708
287 1074 133390490
288 1074 233481070
289 1074 333573927
290 945 433649192
291 963 533764642
292 963 633825555
293 1259 733887135
294 1093 133394954
295 1055 233493201
296 1074 333572095
297 963 433634527
298 945 533695977
299 963 633819390
300 945 733945951
301 1148 133388808
302 963 233479147
303 1092 333555134
304 944 433679251
305 944 533755275
306 1167 633838058
307 1037 733919897
308 1278 133559198
309 1056 233654685
310 1000 333727969
311 963 433807363
312 926 533880906
313 963 633950319
314 963 734070917
315 1185 133391940
316 1370 233525557
317 963 333669600
318 981 433742217
319 944 533806019
320 1074 633879395
321 944 733953456
322 1093 133384886
323 1129 233490096
324 1648 333614490
325 1074 433705977
326 1314 533775965
327 1074 633854267
328 1111 733940106
329 1241 133391110
330 963 233585708
331 1148 333670325
332 1296 433782831
333 963 533876577
334 963 633941324
335 963 734006644
336 1074 133393593
337 1019 233493469
338 963 333620216
339 1092 433701740
340 1277 533812209
341 1092 634008548
342 1129 734090072
343 1092 133391984
344 982 233517600
345 982 333660902
346 945 433731519
347 1223 533859469
348 1296 634147605
349 1074 734253722
350 1037 133391208
351 1130 233479417
352 1074 333568219
353 1093 433635817
354 945 533693193
355 1092 633779681
356 1722 733908057
357 981 133394450
358 945 233486733
359 963 333567258
360 963 433632634
361 944 533697677
362 1019 633765645
363 1055 733933318
364 1074 133394155
365 1000 233483568
366 981 333568778
367 963 433630691
368 963 533693252
369 981 633757999
370 945 733824282
371 1592 133393157
372 944 233493533
373 1000 333573242
374 945 433643229
375 981 533704754
376 1000 633768204
377 944 733836043
378 1074 133423492
379 1314 233523757
380 1000 333606892
381 944 433682694
382 981 533750348
383 1056 633816835
384 981 733894656
385 1093 133378956
386 1130 233489869
387 1277 333571968
388 1092 433642603
389 1074 533715553
390 1111 633794374
391 1092 733858787
392 1074 133384661
393 1074 233569686
394 1093 333677543
395 1167 433754160
396 982 533820832
397 963 633884153
398 1074 733976399
399 1074 133392663
400 963 233482076
401 1111 333607989
402 1111 433717236
403 1314 533792186
404 1000 633858136
405 945 733922067
406 1074 133391701
407 1092 233480522
408 1074 333553454
409 1074 433683237
410 1111 533785539
411 1204 633859804
412 981 733924736
413 1074 133395444
414 944 233487394
415 963 333565418
416 963 433629164
417 1111 533789152
418 1092 633896843
419 1111 733980256
420 1074 133392927
421 1074 233486988
422 926 333567086
423 963 433627666
424 963 533699450
425 1056 633896844
426 1111 734010739
427 1093 133395817
428 1093 233493008
429 1074 333568106
430 1055 433631279
431 1055 533750544
432 1074 633815364
433 1111 733949129
434 1296 133390004
435 1000 233492973
436 963 333573089
437 963 433639688
438 963 533701490
439 963 633762940
440 944 733829520
441 1148 133396672
442 1130 233492974
443 1093 333566554
444 1092 433627060
445 1111 533694769
446 1093 633826219
447 1074 733889781
448 1074 133399544
449 1111 233518180
450 1259 333586167
451 1222 433649450
452 1092 533709086
453 1074 633770906
454 1055 733889301
455 1093 133444675
456 1055 233540922
457 963 333627576
458 1167 433693544
459 1018 533755569
460 1111 633823982
461 1074 733886932
462 1093 133390232
463 1111 233501775
464 1111 333588022
465 926 433648601
466 1259 533710700
467 1093 633771779
468 1056 733832674
469 1074 133389808
470 1093 233504443
471 1111 333612801
472 1055 433701529
473 925 533771498
474 1112 633840225
475 1093 733906027
476 963 133393550
477 963 233489186
478 1074 333642080
479 1092 433820864
480 1093 533909832
481 1093 633980301
482 1148 734047807
483 1092 133386052
484 1092 233478243
485 1111 333562934
486 1111 433657736
487 1074 533793852
488 1074 633891969
489 1093 733965845
490 1092 133383998
491 1093 233474003
492 926 333554861
493 944 433618478
494 1056 533709687
495 1055 633845082
496 963 733935273
497 1296 133392351
498 963 233484301
499 963 333566381
500 944 433631683
501 945 533693670
502 1074 633827583
503 1333 733959626
504 1055 133393186
505 1241 233487506
506 963 333557753
507 1074 433622407
508 944 533682209
509 1093 633744455
510 1111 733883609
511 1074 133389428
512 1093 233480767
513 1315 333571310
514 981 433634890
515 1074 533696747
516 1055 633775531
517 944 733840055
518 1111 133384448
519 1092 233474584
520 963 333567126
521 1333 433629484
522 981 533692360
523 1093 633760958
524 944 733825705
525 1074 133392098
526 945 233480844
527 1130 333583239
528 945 433663337
529 1149 533724824
530 982 633783015
531 1351 733846114
532 1129 133398007
533 1074 233496216
534 944 333573759
535 963 433637228
536 945 533700900
537 1129 633765332
538 1093 733831337
539 1055 133398694
540 1056 233528662
541 1092 333621335
542 945 433692507
543 963 533758402
544 963 633822759
545 1130 733882987
546 1056 133388880
547 1130 233509238
548 1074 333652207
549 962 433742250
550 963 533815922
551 926 633879576
552 963 733942804
553 1092 133392790
554 1074 233535295
555 1130 333624023
556 1093 433755973
557 1092 533848461
558 944 633918263
559 1074 733985972
560 1315 133401254
561 1074 233501186
562 1074 333615599
563 1130 433750234
564 1074 533863370
565 1093 633971634
566 945 734099640
567 1056 133386070
568 1204 233477446
569 1093 333554026
570 1092 433615458
571 945 533676056
572 1111 633784451
573 1185 733888179
574 1260 133410090
575 944 233575985
576 1222 333650028
577 963 433713422
578 981 533773021
579 1093 633838878
580 1092 734002588
581 1093 133387388
582 963 233478764
583 944 333567289
584 1260 433628368
585 1111 533684948
586 1111 633757176
587 945 733893200
588 1075 133396019
589 1056 233490321
590 1093 333576827
591 1000 433639574
592 1259 533698691
593 1074 633771733
594 944 733848795
595 1093 133386447
596 1093 233478545
597 1074 333556773
598 1092 433622520
599 1074 533683896
600 1352 633749587
601 981 733812704
602 1445 133379004
603 1074 233478362
604 1074 333607608
605 1074 433682614
606 944 533743694
607 945 633803903
608 1259 733862650
609 1111 133396432
610 1092 233534012
611 963 333607295
612 963 433671042
613 1056 533733547
614 1093 633798738
615 1037 733872466
616 1092 133384193
617 1148 233539421
618 1074 333650241
619 1074 433735117
620 945 533800660
621 944 633862703
622 945 733922134
623 1444 133385991
624 981 233476515
625 1074 333587372
626 1074 433698823
627 1093 533786754
628 1056 633855093
629 963 733917562
630 1074 133398844
631 1278 233512646
632 945 333637781
633 1093 433782898
634 1130 533898015
635 1148 633987317
636 1074 734055971
637 1055 133394216
638 1111 233484481
639 1074 333559635
640 1149 433625103
641 1056 533703294
642 1074 633816170
643 1075 733909546
644 1111 133390995
645 981 233481131
646 944 333563581
647 1278 433639475
648 1074 533707722
649 1130 633844357
650 1074 733957233
651 1092 133435053
652 1093 233530873
653 1111 333613694
654 1092 433697033
655 1148 533769520
656 963 633840063
657 1092 733981680
658 1093 133393258
659 981 233491375
660 963 333631195
661 963 433710590
662 963 533777670
663 1204 633845342
664 981 734044663
665 1056 133442352
666 981 233566451
667 981 333638790
668 963 433709110
669 963 533776486
670 1148 633843659
671 982 733911257
672 1092 133385132
673 982 233473637
674 963 333552328
675 963 433615612
676 963 533678858
677 963 633735753
678 963 733856296
679 1055 133389930
680 1092 233484658
681 1167 333565867
682 1093 433631743
683 1111 533795527
684 963 633891995
685 963 733977871
686 1296 133436061
687 1074 233599511
688 1074 333798258
689 1074 433870282
690 981 533934121
691 982 634000904
692 1074 734169225
693 1074 133386285
694 1315 233485531
695 1111 333597704
696 1000 433695598
697 944 533775623
698 981 633845610
699 1092 733909690
700 1055 133389972
701 1056 233483014
702 1314 333567965
703 1130 433680600
704 963 533773883
705 944 633842741
706 981 733913821
707 1056 133393510
708 1074 233531812
709 1166 333606670
710 1426 433704379
711 1093 533867422
712 1074 634009798
713 1092 734075582
714 1092 133382901
715 1074 233470851
716 1296 333540912
717 1093 433659084
718 1796 533747109
719 1444 633858911
720 1093 733960231
721 1092 133393421
722 1111 233536519
723 1093 333616432
724 1074 433678530
725 1074 533744462
726 1740 633824357
727 1130 733931103
728 1075 133385644
729 1112 233532909
730 1074 333615323
731 944 433680995
732 1093 533744834
733 1093 633811710
734 1296 733892383
735 1074 133394350
736 1093 233488763
737 981 333565232
738 1092 433626219
739 1093 533702391
740 1074 633766119
741 1074 733827310
742 963 133387481
743 944 233479635
744 981 333553752
745 926 433619739
746 981 533682671
747 926 633745510
748 963 733808071
749 1296 133392798
750 982 233541266
751 981 333614587
752 963 433677852
753 963 533738709
754 963 633802234
755 945 733865628
756 1093 133389447
757 1000 233499323
758 963 333568477
759 1074 433629872
760 1093 533690544
761 1314 633759643
762 1055 733823167
763 1056 133389393
764 1370 233497714
765 1648 333602460
766 945 433669725
767 963 533731157
768 963 633795403
769 1148 733874483
770 963 133385487
771 963 233477271
772 1074 333586277
773 1389 433689782
774 945 533757436
775 982 633823627
776 963 733894577
777 1092 133392119
778 1093 233536624
779 1074 333659815
780 1111 433772691
781 1278 533877160
782 1093 633999499
783 963 734067857
784 1093 133395379
785 1037 233486830
786 1037 333564724
787 982 433630063
788 1074 533816810
789 1278 633922797
790 982 733999691
791 1093 133383529
792 963 233470979
793 963 333540781
794 963 433609213
795 944 533669626
796 1055 633797854
797 1500 733907637
798 1056 133391697
799 982 233485073
800 963 333566801
801 945 433633955
802 963 533697535
803 1167 633766837
804 1148 733907676
805 1056 133386328
806 1334 233475445
807 1093 333554395
808 1074 433624531
809 1074 533689611
810 1074 633839320
811 1149 733908566
812 1259 133390552
813 1130 233488169
814 963 333568193
815 1056 433697069
816 963 533775556
817 963 633843821
818 945 733905290
819 1222 133394035
820 1223 233491096
821 1093 333590824
822 1112 433716163
823 926 533787373
824 1093 633847045
825 944 733906866
826 1093 133385166
827 1111 233475191
828 1148 333551622
829 981 433621758
830 1074 533684652
831 1074 633744176
832 1074 733801071
833 1185 133434409
834 1056 233549192
835 1056 333684994
836 1203 433755204
837 981 533816450
838 1074 633878622
839 1444 733945832
840 1074 133385984
841 1129 233508268
842 1426 333615773
843 1297 433703575
844 1222 533772063
845 1130 633833735
846 1093 733899537
847 1074 133384930
848 1093 233483306
849 1074 333625923
850 1092 433738392
851 981 533827546
852 1260 633902514
853 982 733965168
854 1037 133392302
855 1056 233537641
856 963 333608647
857 1092 433712875
858 1093 533831195
859 1075 633919145
860 1166 733985281
861 1074 133398359
862 1074 233491976
863 1074 333568482
864 1074 433684765
865 1074 533848419
866 1074 634006814
867 1111 734102727
868 1074 133390101
869 982 233480255
870 1092 333564780
871 945 433637470
872 982 533703124
873 1092 633785797
874 1185 733955673
875 1352 133390047
876 1093 233481868
877 1074 333558133
878 1093 433680527
879 926 533740515
880 982 633805187
881 1203 733889156
882 1037 133398734
883 1296 233496073
884 1315 333646060
885 1166 433726085
886 1074 533796090
887 1111 633881189
888 1111 733950398
889 1074 133383273
890 1074 233527575
891 1333 333617729
892 1130 433753882
893 1074 533821036
894 1111 633896875
895 1056 733979288
896 1111 133394793
897 1093 233590280
898 962 333658953
899 1500 433721884
900 1000 533783242
901 1074 633902192
902 963 733973679
903 1259 133438758
904 981 233534523
905 963 333608380
906 963 433668182
907 1148 533731336
908 982 633846027
909 944 733920811
910 1111 133462908
911 1093 233589302
912 945 333684715
913 962 433759481
914 963 533822542
915 1148 633891159
916 1389 733969942
917 1204 133397928
918 1074 233527489
919 1130 333666254
920 982 433821223
921 945 533902858
922 1056 634024179
923 1111 734111703
924 1092 133393430
925 1129 233486621
926 1074 333582775
927 1630 433772947
928 963 533895379
929 981 633963255
930 963 734028686
931 1111 133449931
932 963 233570493
933 963 333646258
934 945 433760615
935 1111 533866769
936 1074 633973460
937 944 734043892
938 1352 133384081
939 1000 233476939
940 981 333557500
941 945 433621246
942 963 533680104
943 1056 633844739
944 1074 733949745
945 1111 133388712
946 1186 233480236
947 982 333568279
948 1075 433631414
949 1000 533696365
950 963 633824537
951 1092 733936580
952 1074 133391862
953 1111 233482775
954 1222 333559225
955 982 433623527
956 1093 533690792
957 944 633771483
958 944 733835285
959 1056 133397011
960 1074 233493314
961 944 333574134
962 1278 433693362
963 1093 533815571
964 1074 633876503
965 944 733934194
966 963 133385180
967 963 233477648
968 963 333558802
969 981 433621882
970 1315 533682499
971 1111 633744245
972 926 733803510
973 1093 133392718
974 1055 233481428
975 963 333561785
976 963 433625087
977 945 533690704
978 1389 633754543
979 1111 733822030
980 1074 133381590
981 1055 233618189
982 1093 333758694
983 944 433825700
984 945 533889761
985 945 633949711
986 1204 734009476
987 1111 133396036
988 1444 233590783
989 1407 334354159
990 1111 434444535
991 1093 534514207
992 1074 634589361
993 926 734712997
994 1111 133391686
995 1093 233479636
996 1111 333584679
997 1111 433693963
998 1074 533784005
999 1074 633854196
1000 1075 733920257
1001 1352 133392817
1002 982 233481323
1003 963 333556421
1004 1093 433636464
1005 1056 533789914
1006 963 633892772
1007 1055 733968426
1008 1074 133397671
1009 1148 233494121
1010 1074 333562830
1011 1129 433635429
1012 1074 533774249
1013 1092 633884959
1014 1074 733971409
1015 1111 133385191
1016 1093 233471715
1017 1426 333572776
1018 1000 433639301
1019 1111 533703621
1020 1112 633776682
1021 1055 733886966
1022 1074 133401174
1023 1148 233493791
1024 1074 333585074
1025 1130 433655024
1026 981 533721382
1027 963 633780906
1028 1074 733935449
1029 1074 133382935
1030 982 233478014
1031 963 333564946
1032 963 433633804
1033 1037 533697661
1034 982 633761148
1035 1056 733827302
1036 944 133395640
1037 963 233503831
1038 963 333572022
1039 944 433634565
1040 982 533696496
1041 1278 633778131
1042 982 733908600
1043 1092 133388364
1044 1074 233479555
1045 1130 333569727
1046 1093 433639288
1047 1111 533702720
1048 1296 633765874
1049 1241 733827435
1050 1074 133473013
1051 1074 233574482
1052 1037 333643303
1053 1130 433716401
1054 963 533776851
1055 963 633845375
1056 963 733964770
1057 1149 133395533
1058 1074 233502854
1059 963 333593804
1060 963 433666754
1061 945 533734593
1062 1018 633860044
1063 945 733943734
1064 1352 133392146
1065 1092 233496708
1066 1093 333654935
1067 1074 433748645
1068 1074 533820614
1069 1092 633887879
1070 963 733964699
1071 1056 133394407
1072 1185 233491580
1073 1130 333644252
1074 1093 433750739
1075 1074 533844041
1076 1074 633970936
1077 963 734037701
1078 1056 133390594
1079 1074 233479007
1080 1130 333555513
1081 1112 433638648
1082 1093 533804006
1083 963 633898141
1084 963 733967480
1085 1093 133392151
1086 963 233483657
1087 1092 333578867
1088 1222 433654613
1089 1111 533746137
1090 1111 633857995
1091 982 734008056
1092 1093 133387449
1093 1074 233477437
1094 1074 333563276
1095 1093 433629355
1096 1315 533689213
1097 1111 633764256
1098 1148 733986169
1099 1075 133441932
1100 944 233529809
1101 963 333601536
1102 945 433674764
1103 1112 533773103
1104 1333 633880017
1105 1167 734056263
1106 1056 133397434
1107 1074 233492032
1108 944 333574557
1109 963 433638414
1110 945 533699086
1111 1297 633775888
1112 1574 733847228
1113 1074 133387695
1114 1074 233477497
1115 945 333565780
1116 1241 433629082
1117 1055 533697070
1118 1093 633762316
1119 1093 733827081
1120 1074 133393382
1121 1111 233481536
1122 944 333555171
1123 1056 433616917
1124 1093 533676664
1125 1111 633735096
1126 1092 733800213
1127 1629 133618921
1128 1111 233729260
1129 1111 333800451
1130 1093 433871975
1131 1055 533933129
1132 1074 634048153
1133 1074 734163196
1134 1056 133390330
1135 1352 233507891
1136 1130 333622230
1137 1074 433692329
1138 1112 533753260
1139 1074 633813118
1140 1074 733871050
1141 1074 133393165
1142 945 233480319
1143 1389 333587084
1144 1112 433741571
1145 963 533812429
1146 1093 633880583
1147 1037 733944292
1148 1056 133389278
1149 1093 233505506
1150 1074 333592512
1151 1352 433818203
1152 1111 533925801
1153 1000 633996047
1154 981 734115720
1155 1333 133384317
1156 981 233474082
1157 945 333540124
1158 945 433606556
1159 1315 533733951
1160 1296 633846475
1161 963 733924536
1162 1056 133392059
1163 1093 233482046
1164 944 333556645
1165 963 433619576
1166 944 533679508
1167 1259 633811014
1168 1093 733924593
1169 1074 133392338
1170 963 233480085
1171 1092 333582165
1172 1056 433645374
1173 944 533711491
1174 963 633782737
1175 1463 733968206
1176 1129 133394044
1177 1075 233522697
1178 1056 333588592
1179 945 433656727
1180 982 533715381
1181 1129 633787128
1182 1074 733849652
1183 1389 133388730
1184 1056 233568273
1185 944 333633390
1186 1074 433701562
1187 1223 533759364
1188 1055 633832537
1189 1296 733899339
1190 1370 133390491
1191 963 233513867
1192 962 333587966
1193 926 433657175
1194 963 533718884
1195 1074 633779372
1196 1093 733840229
1197 1093 133384826
1198 1277 233477647
1199 1000 333577374
1200 944 433639788
1201 945 533699071
1202 1389 633770521
1203 1407 733893620
1204 1130 133402457
1205 1129 233519519
1206 1241 333605987
1207 1130 433676030
1208 944 533760721
1209 963 633827504
1210 945 733890547
1211 1093 133388292
1212 1296 233524298
1213 1074 333633711
1214 1093 433771698
1215 1074 533841982
1216 944 633910599
1217 963 733972345
1218 1055 133384887
1219 1093 233475837
1220 1148 333636713
1221 1296 433759589
1222 1629 533846799
1223 1093 633913545
1224 1056 733977958
1225 1111 133387759
1226 963 233474968
1227 963 333569122
