trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788053015.000000002, sequence: 505 - clear  0.000000000, sequence: 0
source 0 - assert 1788053016.000000040, sequence: 506 - clear  0.000000000, sequence: 0
source 0 - assert 1788053017.000000005, sequence: 507 - clear  0.000000000, sequence: 0
source 0 - assert 1788053018.000000007, sequence: 508 - clear  0.000000000, sequence: 0
source 0 - assert 1788053018.999999990, sequence: 509 - clear  0.000000000, sequence: 0
source 0 - assert 1788053020.000000028, sequence: 510 - clear  0.000000000, sequence: 0
source 0 - assert 1788053021.000000011, sequence: 511 - clear  0.000000000, sequence: 0
source 0 - assert 1788053021.999999994, sequence: 512 - clear  0.000000000, sequence: 0
source 0 - assert 1788053022.999999996, sequence: 513 - clear  0.000000000, sequence: 0
source 0 - assert 1788053023.999999979, sequence: 514 - clear  0.000000000, sequence: 0
source 0 - assert 1788053024.999999999, sequence: 515 - clear  0.000000000, sequence: 0
source 0 - assert 1788053026.000000001, sequence: 516 - clear  0.000000000, sequence: 0
source 0 - assert 1788053027.000000002, sequence: 517 - clear  0.000000000, sequence: 0
source 0 - assert 1788053028.000000004, sequence: 518 - clear  0.000000000, sequence: 0
source 0 - assert 1788053028.999999987, sequence: 519 - clear  0.000000000, sequence: 0
source 0 - assert 1788053030.000000007, sequence: 520 - clear  0.000000000, sequence: 0
source 0 - assert 1788053030.999999990, sequence: 521 - clear  0.000000000, sequence: 0
source 0 - assert 1788053032.000000028, sequence: 522 - clear  0.000000000, sequence: 0
source 0 - assert 1788053033.000000011, sequence: 523 - clear  0.000000000, sequence: 0
source 0 - assert 1788053033.999999995, sequence: 524 - clear  0.000000000, sequence: 0
source 0 - assert 1788053034.999999996, sequence: 525 - clear  0.000000000, sequence: 0
source 0 - assert 1788053035.999999998, sequence: 526 - clear  0.000000000, sequence: 0
source 0 - assert 1788053036.999999999, sequence: 527 - clear  0.000000000, sequence: 0
source 0 - assert 1788053038.000000001, sequence: 528 - clear  0.000000000, sequence: 0
source 0 - assert 1788053039.000000002, sequence: 529 - clear  0.000000000, sequence: 0
source 0 - assert 1788053040.000000004, sequence: 530 - clear  0.000000000, sequence: 0
source 0 - assert 1788053040.999999987, sequence: 531 - clear  0.000000000, sequence: 0
source 0 - assert 1788053042.000000044, sequence: 532 - clear  0.000000000, sequence: 0
source 0 - assert 1788053042.999999990, sequence: 533 - clear  0.000000000, sequence: 0
source 0 - assert 1788053043.999999992, sequence: 534 - clear  0.000000000, sequence: 0
source 0 - assert 1788053044.999999993, sequence: 535 - clear  0.000000000, sequence: 0
source 0 - assert 1788053045.999999995, sequence: 536 - clear  0.000000000, sequence: 0
source 0 - assert 1788053046.999999996, sequence: 537 - clear  0.000000000, sequence: 0
source 0 - assert 1788053048.000000016, sequence: 538 - clear  0.000000000, sequence: 0
source 0 - assert 1788053048.999999999, sequence: 539 - clear  0.000000000, sequence: 0
source 0 - assert 1788053050.000000001, sequence: 540 - clear  0.000000000, sequence: 0
source 0 - assert 1788053050.999999984, sequence: 541 - clear  0.000000000, sequence: 0
source 0 - assert 1788053051.999999986, sequence: 542 - clear  0.000000000, sequence: 0
source 0 - assert 1788053053.000000006, sequence: 543 - clear  0.000000000, sequence: 0
source 0 - assert 1788053054.000000007, sequence: 544 - clear  0.000000000, sequence: 0
source 0 - assert 1788053055.000000009, sequence: 545 - clear  0.000000000, sequence: 0
source 0 - assert 1788053055.999999992, sequence: 546 - clear  0.000000000, sequence: 0
source 0 - assert 1788053057.000000012, sequence: 547 - clear  0.000000000, sequence: 0
source 0 - assert 1788053058.000000014, sequence: 548 - clear  0.000000000, sequence: 0
source 0 - assert 1788053058.999999997, sequence: 549 - clear  0.000000000, sequence: 0
source 0 - assert 1788053060.000000017, sequence: 550 - clear  0.000000000, sequence: 0
source 0 - assert 1788053061.000000000, sequence: 551 - clear  0.000000000, sequence: 0
source 0 - assert 1788053062.000000039, sequence: 552 - clear  0.000000000, sequence: 0
source 0 - assert 1788053063.000000003, sequence: 553 - clear  0.000000000, sequence: 0
source 0 - assert 1788053064.000000005, sequence: 554 - clear  0.000000000, sequence: 0
source 0 - assert 1788053064.999999988, sequence: 555 - clear  0.000000000, sequence: 0
source 0 - assert 1788053065.999999989, sequence: 556 - clear  0.000000000, sequence: 0
source 0 - assert 1788053067.000000028, sequence: 557 - clear  0.000000000, sequence: 0
source 0 - assert 1788053067.999999992, sequence: 558 - clear  0.000000000, sequence: 0
source 0 - assert 1788053069.000000050, sequence: 559 - clear  0.000000000, sequence: 0
source 0 - assert 1788053069.999999995, sequence: 560 - clear  0.000000000, sequence: 0
source 0 - assert 1788053071.000000034, sequence: 561 - clear  0.000000000, sequence: 0
source 0 - assert 1788053072.000000035, sequence: 562 - clear  0.000000000, sequence: 0
source 0 - assert 1788053073.000000000, sequence: 563 - clear  0.000000000, sequence: 0
source 0 - assert 1788053074.000000019, sequence: 564 - clear  0.000000000, sequence: 0
source 0 - assert 1788053075.000000002, sequence: 565 - clear  0.000000000, sequence: 0
source 0 - assert 1788053076.000000021, sequence: 566 - clear  0.000000000, sequence: 0
source 0 - assert 1788053077.000000004, sequence: 567 - clear  0.000000000, sequence: 0
source 0 - assert 1788053078.000000005, sequence: 568 - clear  0.000000000, sequence: 0
source 0 - assert 1788053079.000000007, sequence: 569 - clear  0.000000000, sequence: 0
source 0 - assert 1788053080.000000045, sequence: 570 - clear  0.000000000, sequence: 0
source 0 - assert 1788053081.000000028, sequence: 571 - clear  0.000000000, sequence: 0
source 0 - assert 1788053082.000000011, sequence: 572 - clear  0.000000000, sequence: 0
source 0 - assert 1788053083.000000012, sequence: 573 - clear  0.000000000, sequence: 0
source 0 - assert 1788053083.999999995, sequence: 574 - clear  0.000000000, sequence: 0
source 0 - assert 1788053084.999999996, sequence: 575 - clear  0.000000000, sequence: 0
source 0 - assert 1788053085.999999997, sequence: 576 - clear  0.000000000, sequence: 0
source 0 - assert 1788053087.000000017, sequence: 577 - clear  0.000000000, sequence: 0
source 0 - assert 1788053088.000000019, sequence: 578 - clear  0.000000000, sequence: 0
source 0 - assert 1788053089.000000002, sequence: 579 - clear  0.000000000, sequence: 0
source 0 - assert 1788053090.000000003, sequence: 580 - clear  0.000000000, sequence: 0
source 0 - assert 1788053091.000000005, sequence: 581 - clear  0.000000000, sequence: 0
source 0 - assert 1788053092.000000006, sequence: 582 - clear  0.000000000, sequence: 0
source 0 - assert 1788053093.000000007, sequence: 583 - clear  0.000000000, sequence: 0
source 0 - assert 1788053094.000000009, sequence: 584 - clear  0.000000000, sequence: 0
source 0 - assert 1788053095.000000029, sequence: 585 - clear  0.000000000, sequence: 0
source 0 - assert 1788053096.000000012, sequence: 586 - clear  0.000000000, sequence: 0
source 0 - assert 1788053097.000000013, sequence: 587 - clear  0.000000000, sequence: 0
source 0 - assert 1788053098.000000014, sequence: 588 - clear  0.000000000, sequence: 0
source 0 - assert 1788053098.999999997, sequence: 589 - clear  0.000000000, sequence: 0
source 0 - assert 1788053100.000000036, sequence: 590 - clear  0.000000000, sequence: 0
source 0 - assert 1788053101.000000000, sequence: 591 - clear  0.000000000, sequence: 0
source 0 - assert 1788053102.000000038, sequence: 592 - clear  0.000000000, sequence: 0
source 0 - assert 1788053103.000000003, sequence: 593 - clear  0.000000000, sequence: 0
source 0 - assert 1788053104.000000023, sequence: 594 - clear  0.000000000, sequence: 0
source 0 - assert 1788053105.000000005, sequence: 595 - clear  0.000000000, sequence: 0
source 0 - assert 1788053106.000000007, sequence: 596 - clear  0.000000000, sequence: 0
source 0 - assert 1788053107.000000008, sequence: 597 - clear  0.000000000, sequence: 0
source 0 - assert 1788053108.000000009, sequence: 598 - clear  0.000000000, sequence: 0
source 0 - assert 1788053108.999999992, sequence: 599 - clear  0.000000000, sequence: 0
source 0 - assert 1788053110.000000012, sequence: 600 - clear  0.000000000, sequence: 0
source 0 - assert 1788053111.000000013, sequence: 601 - clear  0.000000000, sequence: 0
source 0 - assert 1788053111.999999996, sequence: 602 - clear  0.000000000, sequence: 0
source 0 - assert 1788053113.000000016, sequence: 603 - clear  0.000000000, sequence: 0
source 0 - assert 1788053113.999999999, sequence: 604 - clear  0.000000000, sequence: 0
source 0 - assert 1788053115.000000000, sequence: 605 - clear  0.000000000, sequence: 0
source 0 - assert 1788053116.000000002, sequence: 606 - clear  0.000000000, sequence: 0
source 0 - assert 1788053117.000000022, sequence: 607 - clear  0.000000000, sequence: 0
source 0 - assert 1788053118.000000005, sequence: 608 - clear  0.000000000, sequence: 0
source 0 - assert 1788053119.000000006, sequence: 609 - clear  0.000000000, sequence: 0
source 0 - assert 1788053119.999999989, sequence: 610 - clear  0.000000000, sequence: 0
source 0 - assert 1788053120.999999991, sequence: 611 - clear  0.000000000, sequence: 0
source 0 - assert 1788053122.000000011, sequence: 612 - clear  0.000000000, sequence: 0
source 0 - assert 1788053123.000000012, sequence: 613 - clear  0.000000000, sequence: 0
source 0 - assert 1788053123.999999995, sequence: 614 - clear  0.000000000, sequence: 0
source 0 - assert 1788053124.999999996, sequence: 615 - clear  0.000000000, sequence: 0
source 0 - assert 1788053125.999999998, sequence: 616 - clear  0.000000000, sequence: 0
source 0 - assert 1788053126.999999999, sequence: 617 - clear  0.000000000, sequence: 0
source 0 - assert 1788053128.000000019, sequence: 618 - clear  0.000000000, sequence: 0
source 0 - assert 1788053129.000000002, sequence: 619 - clear  0.000000000, sequence: 0
source 0 - assert 1788053130.000000041, sequence: 620 - clear  0.000000000, sequence: 0
source 0 - assert 1788053130.999999987, sequence: 621 - clear  0.000000000, sequence: 0
source 0 - assert 1788053132.000000007, sequence: 622 - clear  0.000000000, sequence: 0
source 0 - assert 1788053133.000000008, sequence: 623 - clear  0.000000000, sequence: 0
source 0 - assert 1788053134.000000047, sequence: 624 - clear  0.000000000, sequence: 0
source 0 - assert 1788053135.000000011, sequence: 625 - clear  0.000000000, sequence: 0
source 0 - assert 1788053135.999999994, sequence: 626 - clear  0.000000000, sequence: 0
source 0 - assert 1788053136.999999996, sequence: 627 - clear  0.000000000, sequence: 0
source 0 - assert 1788053138.000000016, sequence: 628 - clear  0.000000000, sequence: 0
source 0 - assert 1788053138.999999999, sequence: 629 - clear  0.000000000, sequence: 0
source 0 - assert 1788053140.000000000, sequence: 630 - clear  0.000000000, sequence: 0
source 0 - assert 1788053141.000000001, sequence: 631 - clear  0.000000000, sequence: 0
source 0 - assert 1788053142.000000021, sequence: 632 - clear  0.000000000, sequence: 0
source 0 - assert 1788053143.000000004, sequence: 633 - clear  0.000000000, sequence: 0
source 0 - assert 1788053144.000000006, sequence: 634 - clear  0.000000000, sequence: 0
source 0 - assert 1788053145.000000007, sequence: 635 - clear  0.000000000, sequence: 0
source 0 - assert 1788053146.000000045, sequence: 636 - clear  0.000000000, sequence: 0
source 0 - assert 1788053147.000000006, sequence: 637 - clear  0.000000000, sequence: 0
source 0 - assert 1788053148.000000006, sequence: 638 - clear  0.000000000, sequence: 0
source 0 - assert 1788053148.999999988, sequence: 639 - clear  0.000000000, sequence: 0
source 0 - assert 1788053149.999999990, sequence: 640 - clear  0.000000000, sequence: 0
source 0 - assert 1788053151.000000010, sequence: 641 - clear  0.000000000, sequence: 0
source 0 - assert 1788053152.000000011, sequence: 642 - clear  0.000000000, sequence: 0
source 0 - assert 1788053152.999999994, sequence: 643 - clear  0.000000000, sequence: 0
source 0 - assert 1788053153.999999996, sequence: 644 - clear  0.000000000, sequence: 0
source 0 - assert 1788053154.999999997, sequence: 645 - clear  0.000000000, sequence: 0
source 0 - assert 1788053155.999999999, sequence: 646 - clear  0.000000000, sequence: 0
source 0 - assert 1788053157.000000000, sequence: 647 - clear  0.000000000, sequence: 0
source 0 - assert 1788053158.000000020, sequence: 648 - clear  0.000000000, sequence: 0
source 0 - assert 1788053159.000000003, sequence: 649 - clear  0.000000000, sequence: 0
source 0 - assert 1788053160.000000134, sequence: 650 - clear  0.000000000, sequence: 0
source 0 - assert 1788053161.000000006, sequence: 651 - clear  0.000000000, sequence: 0
source 0 - assert 1788053161.999999989, sequence: 652 - clear  0.000000000, sequence: 0
source 0 - assert 1788053163.000000009, sequence: 653 - clear  0.000000000, sequence: 0
source 0 - assert 1788053163.999999991, sequence: 654 - clear  0.000000000, sequence: 0
source 0 - assert 1788053164.999999993, sequence: 655 - clear  0.000000000, sequence: 0
source 0 - assert 1788053166.000000031, sequence: 656 - clear  0.000000000, sequence: 0
source 0 - assert 1788053167.000000014, sequence: 657 - clear  0.000000000, sequence: 0
source 0 - assert 1788053167.999999997, sequence: 658 - clear  0.000000000, sequence: 0
source 0 - assert 1788053168.999999999, sequence: 659 - clear  0.000000000, sequence: 0
source 0 - assert 1788053169.999999981, sequence: 660 - clear  0.000000000, sequence: 0
source 0 - assert 1788053171.000000001, sequence: 661 - clear  0.000000000, sequence: 0
source 0 - assert 1788053172.000000021, sequence: 662 - clear  0.000000000, sequence: 0
source 0 - assert 1788053173.000000004, sequence: 663 - clear  0.000000000, sequence: 0
source 0 - assert 1788053174.000000006, sequence: 664 - clear  0.000000000, sequence: 0
source 0 - assert 1788053175.000000007, sequence: 665 - clear  0.000000000, sequence: 0
source 0 - assert 1788053175.999999990, sequence: 666 - clear  0.000000000, sequence: 0
source 0 - assert 1788053176.999999991, sequence: 667 - clear  0.000000000, sequence: 0
source 0 - assert 1788053177.999999993, sequence: 668 - clear  0.000000000, sequence: 0
source 0 - assert 1788053178.999999994, sequence: 669 - clear  0.000000000, sequence: 0
source 0 - assert 1788053180.000000014, sequence: 670 - clear  0.000000000, sequence: 0
source 0 - assert 1788053180.999999997, sequence: 671 - clear  0.000000000, sequence: 0
source 0 - assert 1788053181.999999999, sequence: 672 - clear  0.000000000, sequence: 0
source 0 - assert 1788053182.999999982, sequence: 673 - clear  0.000000000, sequence: 0
source 0 - assert 1788053184.000000002, sequence: 674 - clear  0.000000000, sequence: 0
source 0 - assert 1788053185.000000003, sequence: 675 - clear  0.000000000, sequence: 0
source 0 - assert 1788053186.000000004, sequence: 676 - clear  0.000000000, sequence: 0
source 0 - assert 1788053187.000000006, sequence: 677 - clear  0.000000000, sequence: 0
source 0 - assert 1788053188.000000007, sequence: 678 - clear  0.000000000, sequence: 0
source 0 - assert 1788053189.000000009, sequence: 679 - clear  0.000000000, sequence: 0
source 0 - assert 1788053190.000000010, sequence: 680 - clear  0.000000000, sequence: 0
source 0 - assert 1788053190.999999993, sequence: 681 - clear  0.000000000, sequence: 0
source 0 - assert 1788053191.999999994, sequence: 682 - clear  0.000000000, sequence: 0
source 0 - assert 1788053192.999999996, sequence: 683 - clear  0.000000000, sequence: 0
source 0 - assert 1788053194.000000016, sequence: 684 - clear  0.000000000, sequence: 0
source 0 - assert 1788053194.999999999, sequence: 685 - clear  0.000000000, sequence: 0
source 0 - assert 1788053196.000000000, sequence: 686 - clear  0.000000000, sequence: 0
source 0 - assert 1788053197.000000002, sequence: 687 - clear  0.000000000, sequence: 0
source 0 - assert 1788053198.000000003, sequence: 688 - clear  0.000000000, sequence: 0
source 0 - assert 1788053199.000000023, sequence: 689 - clear  0.000000000, sequence: 0
source 0 - assert 1788053200.000000006, sequence: 690 - clear  0.000000000, sequence: 0
source 0 - assert 1788053201.000000007, sequence: 691 - clear  0.000000000, sequence: 0
source 0 - assert 1788053202.000000009, sequence: 692 - clear  0.000000000, sequence: 0
source 0 - assert 1788053202.999999992, sequence: 693 - clear  0.000000000, sequence: 0
source 0 - assert 1788053203.999999993, sequence: 694 - clear  0.000000000, sequence: 0
source 0 - assert 1788053204.999999995, sequence: 695 - clear  0.000000000, sequence: 0
source 0 - assert 1788053206.000000033, sequence: 696 - clear  0.000000000, sequence: 0
source 0 - assert 1788053206.999999997, sequence: 697 - clear  0.000000000, sequence: 0
source 0 - assert 1788053207.999999999, sequence: 698 - clear  0.000000000, sequence: 0
source 0 - assert 1788053208.999999982, sequence: 699 - clear  0.000000000, sequence: 0
source 0 - assert 1788053210.000000002, sequence: 700 - clear  0.000000000, sequence: 0
source 0 - assert 1788053211.000000003, sequence: 701 - clear  0.000000000, sequence: 0
source 0 - assert 1788053212.000000005, sequence: 702 - clear  0.000000000, sequence: 0
source 0 - assert 1788053213.000000006, sequence: 703 - clear  0.000000000, sequence: 0
source 0 - assert 1788053213.999999989, sequence: 704 - clear  0.000000000, sequence: 0
source 0 - assert 1788053215.000000009, sequence: 705 - clear  0.000000000, sequence: 0
source 0 - assert 1788053215.999999992, sequence: 706 - clear  0.000000000, sequence: 0
source 0 - assert 1788053217.000000030, sequence: 707 - clear  0.000000000, sequence: 0
source 0 - assert 1788053217.999999995, sequence: 708 - clear  0.000000000, sequence: 0
source 0 - assert 1788053218.999999996, sequence: 709 - clear  0.000000000, sequence: 0
source 0 - assert 1788053219.999999998, sequence: 710 - clear  0.000000000, sequence: 0
source 0 - assert 1788053220.999999999, sequence: 711 - clear  0.000000000, sequence: 0
source 0 - assert 1788053222.000000001, sequence: 712 - clear  0.000000000, sequence: 0
source 0 - assert 1788053223.000000002, sequence: 713 - clear  0.000000000, sequence: 0
source 0 - assert 1788053224.000000003, sequence: 714 - clear  0.000000000, sequence: 0
source 0 - assert 1788053224.999999986, sequence: 715 - clear  0.000000000, sequence: 0
source 0 - assert 1788053226.000000006, sequence: 716 - clear  0.000000000, sequence: 0
source 0 - assert 1788053227.000000008, sequence: 717 - clear  0.000000000, sequence: 0
source 0 - assert 1788053228.000000009, sequence: 718 - clear  0.000000000, sequence: 0
source 0 - assert 1788053228.999999992, sequence: 719 - clear  0.000000000, sequence: 0
source 0 - assert 1788053230.000000012, sequence: 720 - clear  0.000000000, sequence: 0
source 0 - assert 1788053231.000000032, sequence: 721 - clear  0.000000000, sequence: 0
source 0 - assert 1788053231.999999996, sequence: 722 - clear  0.000000000, sequence: 0
source 0 - assert 1788053233.000000053, sequence: 723 - clear  0.000000000, sequence: 0
source 0 - assert 1788053233.999999999, sequence: 724 - clear  0.000000000, sequence: 0
source 0 - assert 1788053235.000000000, sequence: 725 - clear  0.000000000, sequence: 0
source 0 - assert 1788053236.000000001, sequence: 726 - clear  0.000000000, sequence: 0
source 0 - assert 1788053237.000000002, sequence: 727 - clear  0.000000000, sequence: 0
source 0 - assert 1788053238.000000003, sequence: 728 - clear  0.000000000, sequence: 0
source 0 - assert 1788053239.000000004, sequence: 729 - clear  0.000000000, sequence: 0
source 0 - assert 1788053240.000000006, sequence: 730 - clear  0.000000000, sequence: 0
source 0 - assert 1788053241.000000007, sequence: 731 - clear  0.000000000, sequence: 0
source 0 - assert 1788053242.000000008, sequence: 732 - clear  0.000000000, sequence: 0
source 0 - assert 1788053242.999999991, sequence: 733 - clear  0.000000000, sequence: 0
source 0 - assert 1788053243.999999993, sequence: 734 - clear  0.000000000, sequence: 0
source 0 - assert 1788053244.999999994, sequence: 735 - clear  0.000000000, sequence: 0
source 0 - assert 1788053245.999999996, sequence: 736 - clear  0.000000000, sequence: 0
source 0 - assert 1788053246.999999997, sequence: 737 - clear  0.000000000, sequence: 0
source 0 - assert 1788053247.999999998, sequence: 738 - clear  0.000000000, sequence: 0
source 0 - assert 1788053249.000000000, sequence: 739 - clear  0.000000000, sequence: 0
source 0 - assert 1788053250.000000001, sequence: 740 - clear  0.000000000, sequence: 0
source 0 - assert 1788053251.000000003, sequence: 741 - clear  0.000000000, sequence: 0
source 0 - assert 1788053251.999999986, sequence: 742 - clear  0.000000000, sequence: 0
source 0 - assert 1788053252.999999987, sequence: 743 - clear  0.000000000, sequence: 0
source 0 - assert 1788053254.000000007, sequence: 744 - clear  0.000000000, sequence: 0
source 0 - assert 1788053254.999999990, sequence: 745 - clear  0.000000000, sequence: 0
source 0 - assert 1788053255.999999991, sequence: 746 - clear  0.000000000, sequence: 0
source 0 - assert 1788053257.000000011, sequence: 747 - clear  0.000000000, sequence: 0
source 0 - assert 1788053257.999999994, sequence: 748 - clear  0.000000000, sequence: 0
source 0 - assert 1788053258.999999996, sequence: 749 - clear  0.000000000, sequence: 0
source 0 - assert 1788053260.000000034, sequence: 750 - clear  0.000000000, sequence: 0
source 0 - assert 1788053260.999999998, sequence: 751 - clear  0.000000000, sequence: 0
source 0 - assert 1788053262.000000000, sequence: 752 - clear  0.000000000, sequence: 0
source 0 - assert 1788053263.000000001, sequence: 753 - clear  0.000000000, sequence: 0
source 0 - assert 1788053263.999999984, sequence: 754 - clear  0.000000000, sequence: 0
source 0 - assert 1788053264.999999986, sequence: 755 - clear  0.000000000, sequence: 0
source 0 - assert 1788053266.000000006, sequence: 756 - clear  0.000000000, sequence: 0
source 0 - assert 1788053266.999999989, sequence: 757 - clear  0.000000000, sequence: 0
source 0 - assert 1788053267.999999991, sequence: 758 - clear  0.000000000, sequence: 0
source 0 - assert 1788053268.999999992, sequence: 759 - clear  0.000000000, sequence: 0
source 0 - assert 1788053269.999999994, sequence: 760 - clear  0.000000000, sequence: 0
source 0 - assert 1788053270.999999995, sequence: 761 - clear  0.000000000, sequence: 0
source 0 - assert 1788053271.999999978, sequence: 762 - clear  0.000000000, sequence: 0
source 0 - assert 1788053272.999999980, sequence: 763 - clear  0.000000000, sequence: 0
source 0 - assert 1788053274.000000000, sequence: 764 - clear  0.000000000, sequence: 0
source 0 - assert 1788053275.000000002, sequence: 765 - clear  0.000000000, sequence: 0
source 0 - assert 1788053276.000000003, sequence: 766 - clear  0.000000000, sequence: 0
source 0 - assert 1788053277.000000042, sequence: 767 - clear  0.000000000, sequence: 0
source 0 - assert 1788053277.999999988, sequence: 768 - clear  0.000000000, sequence: 0
source 0 - assert 1788053278.999999990, sequence: 769 - clear  0.000000000, sequence: 0
source 0 - assert 1788053279.999999991, sequence: 770 - clear  0.000000000, sequence: 0
source 0 - assert 1788053280.999999992, sequence: 771 - clear  0.000000000, sequence: 0
source 0 - assert 1788053282.000000012, sequence: 772 - clear  0.000000000, sequence: 0
source 0 - assert 1788053282.999999995, sequence: 773 - clear  0.000000000, sequence: 0
source 0 - assert 1788053283.999999997, sequence: 774 - clear  0.000000000, sequence: 0
source 0 - assert 1788053284.999999998, sequence: 775 - clear  0.000000000, sequence: 0
source 0 - assert 1788053285.999999981, sequence: 776 - clear  0.000000000, sequence: 0
source 0 - assert 1788053286.999999983, sequence: 777 - clear  0.000000000, sequence: 0
source 0 - assert 1788053288.000000003, sequence: 778 - clear  0.000000000, sequence: 0
source 0 - assert 1788053288.999999986, sequence: 779 - clear  0.000000000, sequence: 0
source 0 - assert 1788053289.999999988, sequence: 780 - clear  0.000000000, sequence: 0
source 0 - assert 1788053290.999999989, sequence: 781 - clear  0.000000000, sequence: 0
source 0 - assert 1788053291.999999991, sequence: 782 - clear  0.000000000, sequence: 0
source 0 - assert 1788053292.999999974, sequence: 783 - clear  0.000000000, sequence: 0
source 0 - assert 1788053293.999999994, sequence: 784 - clear  0.000000000, sequence: 0
source 0 - assert 1788053294.999999996, sequence: 785 - clear  0.000000000, sequence: 0
source 0 - assert 1788053295.999999979, sequence: 786 - clear  0.000000000, sequence: 0
source 0 - assert 1788053296.999999999, sequence: 787 - clear  0.000000000, sequence: 0
source 0 - assert 1788053298.000000038, sequence: 788 - clear  0.000000000, sequence: 0
source 0 - assert 1788053298.999999984, sequence: 789 - clear  0.000000000, sequence: 0
source 0 - assert 1788053300.000000004, sequence: 790 - clear  0.000000000, sequence: 0
source 0 - assert 1788053300.999999987, sequence: 791 - clear  0.000000000, sequence: 0
source 0 - assert 1788053302.000000007, sequence: 792 - clear  0.000000000, sequence: 0
source 0 - assert 1788053302.999999990, sequence: 793 - clear  0.000000000, sequence: 0
source 0 - assert 1788053303.999999991, sequence: 794 - clear  0.000000000, sequence: 0
source 0 - assert 1788053304.999999993, sequence: 795 - clear  0.000000000, sequence: 0
source 0 - assert 1788053305.999999976, sequence: 796 - clear  0.000000000, sequence: 0
source 0 - assert 1788053306.999999978, sequence: 797 - clear  0.000000000, sequence: 0
source 0 - assert 1788053307.999999998, sequence: 798 - clear  0.000000000, sequence: 0
source 0 - assert 1788053308.999999999, sequence: 799 - clear  0.000000000, sequence: 0
source 0 - assert 1788053310.000000001, sequence: 800 - clear  0.000000000, sequence: 0
source 0 - assert 1788053310.999999984, sequence: 801 - clear  0.000000000, sequence: 0
source 0 - assert 1788053312.000000004, sequence: 802 - clear  0.000000000, sequence: 0
source 0 - assert 1788053312.999999987, sequence: 803 - clear  0.000000000, sequence: 0
source 0 - assert 1788053313.999999989, sequence: 804 - clear  0.000000000, sequence: 0
source 0 - assert 1788053314.999999990, sequence: 805 - clear  0.000000000, sequence: 0
source 0 - assert 1788053315.999999992, sequence: 806 - clear  0.000000000, sequence: 0
source 0 - assert 1788053316.999999993, sequence: 807 - clear  0.000000000, sequence: 0
source 0 - assert 1788053317.999999976, sequence: 808 - clear  0.000000000, sequence: 0
source 0 - assert 1788053318.999999997, sequence: 809 - clear  0.000000000, sequence: 0
source 0 - assert 1788053319.999999980, sequence: 810 - clear  0.000000000, sequence: 0
source 0 - assert 1788053321.000000000, sequence: 811 - clear  0.000000000, sequence: 0
source 0 - assert 1788053322.000000004, sequence: 812 - clear  0.000000000, sequence: 0
source 0 - assert 1788053323.000000012, sequence: 813 - clear  0.000000000, sequence: 0
source 0 - assert 1788053324.000000014, sequence: 814 - clear  0.000000000, sequence: 0
source 0 - assert 1788053324.999999997, sequence: 815 - clear  0.000000000, sequence: 0
source 0 - assert 1788053326.000000017, sequence: 816 - clear  0.000000000, sequence: 0
source 0 - assert 1788053326.999999999, sequence: 817 - clear  0.000000000, sequence: 0
source 0 - assert 1788053328.000000001, sequence: 818 - clear  0.000000000, sequence: 0
source 0 - assert 1788053329.000000002, sequence: 819 - clear  0.000000000, sequence: 0
source 0 - assert 1788053330.000000004, sequence: 820 - clear  0.000000000, sequence: 0
source 0 - assert 1788053331.000000005, sequence: 821 - clear  0.000000000, sequence: 0
source 0 - assert 1788053331.999999988, sequence: 822 - clear  0.000000000, sequence: 0
source 0 - assert 1788053332.999999990, sequence: 823 - clear  0.000000000, sequence: 0
source 0 - assert 1788053333.999999991, sequence: 824 - clear  0.000000000, sequence: 0
source 0 - assert 1788053335.000000030, sequence: 825 - clear  0.000000000, sequence: 0
source 0 - assert 1788053335.999999995, sequence: 826 - clear  0.000000000, sequence: 0
source 0 - assert 1788053337.000000015, sequence: 827 - clear  0.000000000, sequence: 0
source 0 - assert 1788053337.999999998, sequence: 828 - clear  0.000000000, sequence: 0
source 0 - assert 1788053338.999999999, sequence: 829 - clear  0.000000000, sequence: 0
source 0 - assert 1788053340.000000001, sequence: 830 - clear  0.000000000, sequence: 0
source 0 - assert 1788053340.999999984, sequence: 831 - clear  0.000000000, sequence: 0
source 0 - assert 1788053342.000000004, sequence: 832 - clear  0.000000000, sequence: 0
source 0 - assert 1788053342.999999987, sequence: 833 - clear  0.000000000, sequence: 0
source 0 - assert 1788053344.000000007, sequence: 834 - clear  0.000000000, sequence: 0
source 0 - assert 1788053345.000000009, sequence: 835 - clear  0.000000000, sequence: 0
source 0 - assert 1788053345.999999992, sequence: 836 - clear  0.000000000, sequence: 0
source 0 - assert 1788053346.999999993, sequence: 837 - clear  0.000000000, sequence: 0
source 0 - assert 1788053348.000000013, sequence: 838 - clear  0.000000000, sequence: 0
source 0 - assert 1788053348.999999996, sequence: 839 - clear  0.000000000, sequence: 0
source 0 - assert 1788053350.000000016, sequence: 840 - clear  0.000000000, sequence: 0
source 0 - assert 1788053350.999999999, sequence: 841 - clear  0.000000000, sequence: 0
source 0 - assert 1788053352.000000001, sequence: 842 - clear  0.000000000, sequence: 0
source 0 - assert 1788053352.999999984, sequence: 843 - clear  0.000000000, sequence: 0
source 0 - assert 1788053353.999999985, sequence: 844 - clear  0.000000000, sequence: 0
