trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788044047.000000490, sequence: 562 - clear  0.000000000, sequence: 0
source 0 - assert 1788044047.999999973, sequence: 563 - clear  0.000000000, sequence: 0
source 0 - assert 1788044049.000000048, sequence: 564 - clear  0.000000000, sequence: 0
source 0 - assert 1788044049.999999975, sequence: 565 - clear  0.000000000, sequence: 0
source 0 - assert 1788044051.000000088, sequence: 566 - clear  0.000000000, sequence: 0
source 0 - assert 1788044051.999999885, sequence: 567 - clear  0.000000000, sequence: 0
source 0 - assert 1788044053.000000016, sequence: 568 - clear  0.000000000, sequence: 0
source 0 - assert 1788044053.999999888, sequence: 569 - clear  0.000000000, sequence: 0
source 0 - assert 1788044055.000000130, sequence: 570 - clear  0.000000000, sequence: 0
source 0 - assert 1788044055.999999890, sequence: 571 - clear  0.000000000, sequence: 0
source 0 - assert 1788044057.000000095, sequence: 572 - clear  0.000000000, sequence: 0
source 0 - assert 1788044057.999999874, sequence: 573 - clear  0.000000000, sequence: 0
source 0 - assert 1788044059.000000079, sequence: 574 - clear  0.000000000, sequence: 0
source 0 - assert 1788044059.999999877, sequence: 575 - clear  0.000000000, sequence: 0
source 0 - assert 1788044061.000000304, sequence: 576 - clear  0.000000000, sequence: 0
source 0 - assert 1788044061.999999917, sequence: 577 - clear  0.000000000, sequence: 0
source 0 - assert 1788044063.000000085, sequence: 578 - clear  0.000000000, sequence: 0
source 0 - assert 1788044063.999999920, sequence: 579 - clear  0.000000000, sequence: 0
source 0 - assert 1788044065.000000107, sequence: 580 - clear  0.000000000, sequence: 0
source 0 - assert 1788044065.999999904, sequence: 581 - clear  0.000000000, sequence: 0
source 0 - assert 1788044067.000000109, sequence: 582 - clear  0.000000000, sequence: 0
source 0 - assert 1788044067.999999851, sequence: 583 - clear  0.000000000, sequence: 0
source 0 - assert 1788044069.000000019, sequence: 584 - clear  0.000000000, sequence: 0
source 0 - assert 1788044069.999999928, sequence: 585 - clear  0.000000000, sequence: 0
source 0 - assert 1788044071.000000114, sequence: 586 - clear  0.000000000, sequence: 0
source 0 - assert 1788044071.999999949, sequence: 587 - clear  0.000000000, sequence: 0
source 0 - assert 1788044073.000000117, sequence: 588 - clear  0.000000000, sequence: 0
source 0 - assert 1788044073.999999970, sequence: 589 - clear  0.000000000, sequence: 0
source 0 - assert 1788044075.000000323, sequence: 590 - clear  0.000000000, sequence: 0
source 0 - assert 1788044075.999999917, sequence: 591 - clear  0.000000000, sequence: 0
source 0 - assert 1788044077.000000048, sequence: 592 - clear  0.000000000, sequence: 0
source 0 - assert 1788044077.999999864, sequence: 593 - clear  0.000000000, sequence: 0
source 0 - assert 1788044079.000000088, sequence: 594 - clear  0.000000000, sequence: 0
source 0 - assert 1788044079.999999904, sequence: 595 - clear  0.000000000, sequence: 0
source 0 - assert 1788044081.000000053, sequence: 596 - clear  0.000000000, sequence: 0
source 0 - assert 1788044081.999999980, sequence: 597 - clear  0.000000000, sequence: 0
source 0 - assert 1788044083.000000111, sequence: 598 - clear  0.000000000, sequence: 0
source 0 - assert 1788044083.999999890, sequence: 599 - clear  0.000000000, sequence: 0
source 0 - assert 1788044085.000000021, sequence: 600 - clear  0.000000000, sequence: 0
source 0 - assert 1788044085.999999967, sequence: 601 - clear  0.000000000, sequence: 0
source 0 - assert 1788044087.000000024, sequence: 602 - clear  0.000000000, sequence: 0
source 0 - assert 1788044087.999999877, sequence: 603 - clear  0.000000000, sequence: 0
source 0 - assert 1788044089.000000082, sequence: 604 - clear  0.000000000, sequence: 0
source 0 - assert 1788044089.999999880, sequence: 605 - clear  0.000000000, sequence: 0
source 0 - assert 1788044091.000000085, sequence: 606 - clear  0.000000000, sequence: 0
source 0 - assert 1788044091.999999919, sequence: 607 - clear  0.000000000, sequence: 0
source 0 - assert 1788044093.000000013, sequence: 608 - clear  0.000000000, sequence: 0
source 0 - assert 1788044093.999999941, sequence: 609 - clear  0.000000000, sequence: 0
source 0 - assert 1788044095.000000220, sequence: 610 - clear  0.000000000, sequence: 0
source 0 - assert 1788044095.999999888, sequence: 611 - clear  0.000000000, sequence: 0
source 0 - assert 1788044097.000000130, sequence: 612 - clear  0.000000000, sequence: 0
source 0 - assert 1788044097.999999872, sequence: 613 - clear  0.000000000, sequence: 0
source 0 - assert 1788044099.000000096, sequence: 614 - clear  0.000000000, sequence: 0
source 0 - assert 1788044099.999999875, sequence: 615 - clear  0.000000000, sequence: 0
source 0 - assert 1788044101.000000062, sequence: 616 - clear  0.000000000, sequence: 0
source 0 - assert 1788044102.000000082, sequence: 617 - clear  0.000000000, sequence: 0
source 0 - assert 1788044103.000000120, sequence: 618 - clear  0.000000000, sequence: 0
source 0 - assert 1788044104.000000048, sequence: 619 - clear  0.000000000, sequence: 0
source 0 - assert 1788044105.000000068, sequence: 620 - clear  0.000000000, sequence: 0
source 0 - assert 1788044105.999999903, sequence: 621 - clear  0.000000000, sequence: 0
source 0 - assert 1788044107.000000404, sequence: 622 - clear  0.000000000, sequence: 0
source 0 - assert 1788044107.999999905, sequence: 623 - clear  0.000000000, sequence: 0
source 0 - assert 1788044109.000000092, sequence: 624 - clear  0.000000000, sequence: 0
source 0 - assert 1788044109.999999889, sequence: 625 - clear  0.000000000, sequence: 0
source 0 - assert 1788044111.000000168, sequence: 626 - clear  0.000000000, sequence: 0
source 0 - assert 1788044111.999999892, sequence: 627 - clear  0.000000000, sequence: 0
source 0 - assert 1788044113.000000097, sequence: 628 - clear  0.000000000, sequence: 0
source 0 - assert 1788044113.999999913, sequence: 629 - clear  0.000000000, sequence: 0
source 0 - assert 1788044115.000000007, sequence: 630 - clear  0.000000000, sequence: 0
source 0 - assert 1788044115.999999879, sequence: 631 - clear  0.000000000, sequence: 0
source 0 - assert 1788044117.000000028, sequence: 632 - clear  0.000000000, sequence: 0
source 0 - assert 1788044117.999999882, sequence: 633 - clear  0.000000000, sequence: 0
source 0 - assert 1788044119.000000124, sequence: 634 - clear  0.000000000, sequence: 0
source 0 - assert 1788044119.999999885, sequence: 635 - clear  0.000000000, sequence: 0
source 0 - assert 1788044121.000000108, sequence: 636 - clear  0.000000000, sequence: 0
source 0 - assert 1788044121.999999906, sequence: 637 - clear  0.000000000, sequence: 0
source 0 - assert 1788044123.000000093, sequence: 638 - clear  0.000000000, sequence: 0
source 0 - assert 1788044123.999999872, sequence: 639 - clear  0.000000000, sequence: 0
source 0 - assert 1788044125.000000022, sequence: 640 - clear  0.000000000, sequence: 0
source 0 - assert 1788044125.999999857, sequence: 641 - clear  0.000000000, sequence: 0
source 0 - assert 1788044127.000000006, sequence: 642 - clear  0.000000000, sequence: 0
source 0 - assert 1788044127.999999841, sequence: 643 - clear  0.000000000, sequence: 0
source 0 - assert 1788044129.000000195, sequence: 644 - clear  0.000000000, sequence: 0
source 0 - assert 1788044129.999999883, sequence: 645 - clear  0.000000000, sequence: 0
source 0 - assert 1788044131.000000052, sequence: 646 - clear  0.000000000, sequence: 0
source 0 - assert 1788044131.999999888, sequence: 647 - clear  0.000000000, sequence: 0
source 0 - assert 1788044133.000000057, sequence: 648 - clear  0.000000000, sequence: 0
source 0 - assert 1788044133.999999874, sequence: 649 - clear  0.000000000, sequence: 0
source 0 - assert 1788044135.000000117, sequence: 650 - clear  0.000000000, sequence: 0
source 0 - assert 1788044135.999999878, sequence: 651 - clear  0.000000000, sequence: 0
source 0 - assert 1788044137.000000028, sequence: 652 - clear  0.000000000, sequence: 0
source 0 - assert 1788044137.999999900, sequence: 653 - clear  0.000000000, sequence: 0
source 0 - assert 1788044139.000000550, sequence: 654 - clear  0.000000000, sequence: 0
source 0 - assert 1788044139.999999904, sequence: 655 - clear  0.000000000, sequence: 0
source 0 - assert 1788044141.000000054, sequence: 656 - clear  0.000000000, sequence: 0
source 0 - assert 1788044141.999999926, sequence: 657 - clear  0.000000000, sequence: 0
source 0 - assert 1788044143.000000114, sequence: 658 - clear  0.000000000, sequence: 0
source 0 - assert 1788044143.999999912, sequence: 659 - clear  0.000000000, sequence: 0
source 0 - assert 1788044145.000000118, sequence: 660 - clear  0.000000000, sequence: 0
source 0 - assert 1788044146.000000360, sequence: 661 - clear  0.000000000, sequence: 0
source 0 - assert 1788044147.000000177, sequence: 662 - clear  0.000000000, sequence: 0
source 0 - assert 1788044147.999999919, sequence: 663 - clear  0.000000000, sequence: 0
source 0 - assert 1788044149.000000105, sequence: 664 - clear  0.000000000, sequence: 0
source 0 - assert 1788044149.999999884, sequence: 665 - clear  0.000000000, sequence: 0
source 0 - assert 1788044151.000000143, sequence: 666 - clear  0.000000000, sequence: 0
source 0 - assert 1788044151.999999903, sequence: 667 - clear  0.000000000, sequence: 0
source 0 - assert 1788044153.000000422, sequence: 668 - clear  0.000000000, sequence: 0
source 0 - assert 1788044153.999999905, sequence: 669 - clear  0.000000000, sequence: 0
source 0 - assert 1788044155.000000036, sequence: 670 - clear  0.000000000, sequence: 0
source 0 - assert 1788044155.999999889, sequence: 671 - clear  0.000000000, sequence: 0
source 0 - assert 1788044157.000000056, sequence: 672 - clear  0.000000000, sequence: 0
source 0 - assert 1788044157.999999928, sequence: 673 - clear  0.000000000, sequence: 0
source 0 - assert 1788044159.000000189, sequence: 674 - clear  0.000000000, sequence: 0
source 0 - assert 1788044159.999999912, sequence: 675 - clear  0.000000000, sequence: 0
source 0 - assert 1788044161.000000044, sequence: 676 - clear  0.000000000, sequence: 0
source 0 - assert 1788044161.999999860, sequence: 677 - clear  0.000000000, sequence: 0
source 0 - assert 1788044163.000000046, sequence: 678 - clear  0.000000000, sequence: 0
source 0 - assert 1788044163.999999862, sequence: 679 - clear  0.000000000, sequence: 0
source 0 - assert 1788044165.000000123, sequence: 680 - clear  0.000000000, sequence: 0
source 0 - assert 1788044165.999999903, sequence: 681 - clear  0.000000000, sequence: 0
source 0 - assert 1788044167.000000220, sequence: 682 - clear  0.000000000, sequence: 0
source 0 - assert 1788044167.999999888, sequence: 683 - clear  0.000000000, sequence: 0
source 0 - assert 1788044169.000000038, sequence: 684 - clear  0.000000000, sequence: 0
source 0 - assert 1788044169.999999892, sequence: 685 - clear  0.000000000, sequence: 0
source 0 - assert 1788044171.000000134, sequence: 686 - clear  0.000000000, sequence: 0
source 0 - assert 1788044171.999999950, sequence: 687 - clear  0.000000000, sequence: 0
source 0 - assert 1788044173.000000081, sequence: 688 - clear  0.000000000, sequence: 0
source 0 - assert 1788044174.000000027, sequence: 689 - clear  0.000000000, sequence: 0
source 0 - assert 1788044175.000000159, sequence: 690 - clear  0.000000000, sequence: 0
source 0 - assert 1788044175.999999864, sequence: 691 - clear  0.000000000, sequence: 0
source 0 - assert 1788044177.000000106, sequence: 692 - clear  0.000000000, sequence: 0
source 0 - assert 1788044177.999999941, sequence: 693 - clear  0.000000000, sequence: 0
source 0 - assert 1788044179.000000090, sequence: 694 - clear  0.000000000, sequence: 0
source 0 - assert 1788044179.999999906, sequence: 695 - clear  0.000000000, sequence: 0
source 0 - assert 1788044181.000000111, sequence: 696 - clear  0.000000000, sequence: 0
source 0 - assert 1788044181.999999965, sequence: 697 - clear  0.000000000, sequence: 0
source 0 - assert 1788044183.000000114, sequence: 698 - clear  0.000000000, sequence: 0
source 0 - assert 1788044183.999999912, sequence: 699 - clear  0.000000000, sequence: 0
source 0 - assert 1788044185.000000042, sequence: 700 - clear  0.000000000, sequence: 0
source 0 - assert 1788044185.999999877, sequence: 701 - clear  0.000000000, sequence: 0
source 0 - assert 1788044187.000000100, sequence: 702 - clear  0.000000000, sequence: 0
source 0 - assert 1788044187.999999861, sequence: 703 - clear  0.000000000, sequence: 0
source 0 - assert 1788044189.000000121, sequence: 704 - clear  0.000000000, sequence: 0
source 0 - assert 1788044189.999999937, sequence: 705 - clear  0.000000000, sequence: 0
source 0 - assert 1788044191.000000105, sequence: 706 - clear  0.000000000, sequence: 0
source 0 - assert 1788044192.000000274, sequence: 707 - clear  0.000000000, sequence: 0
source 0 - assert 1788044193.000000053, sequence: 708 - clear  0.000000000, sequence: 0
source 0 - assert 1788044194.000000016, sequence: 709 - clear  0.000000000, sequence: 0
source 0 - assert 1788044195.000000165, sequence: 710 - clear  0.000000000, sequence: 0
source 0 - assert 1788044195.999999944, sequence: 711 - clear  0.000000000, sequence: 0
source 0 - assert 1788044197.000000093, sequence: 712 - clear  0.000000000, sequence: 0
source 0 - assert 1788044197.999999908, sequence: 713 - clear  0.000000000, sequence: 0
source 0 - assert 1788044199.000000353, sequence: 714 - clear  0.000000000, sequence: 0
source 0 - assert 1788044199.999999965, sequence: 715 - clear  0.000000000, sequence: 0
source 0 - assert 1788044201.000000095, sequence: 716 - clear  0.000000000, sequence: 0
source 0 - assert 1788044201.999999910, sequence: 717 - clear  0.000000000, sequence: 0
source 0 - assert 1788044203.000000077, sequence: 718 - clear  0.000000000, sequence: 0
source 0 - assert 1788044203.999999930, sequence: 719 - clear  0.000000000, sequence: 0
source 0 - assert 1788044205.000000079, sequence: 720 - clear  0.000000000, sequence: 0
source 0 - assert 1788044205.999999858, sequence: 721 - clear  0.000000000, sequence: 0
source 0 - assert 1788044207.000000044, sequence: 722 - clear  0.000000000, sequence: 0
source 0 - assert 1788044207.999999897, sequence: 723 - clear  0.000000000, sequence: 0
source 0 - assert 1788044209.000000047, sequence: 724 - clear  0.000000000, sequence: 0
source 0 - assert 1788044209.999999900, sequence: 725 - clear  0.000000000, sequence: 0
source 0 - assert 1788044211.000000086, sequence: 726 - clear  0.000000000, sequence: 0
source 0 - assert 1788044211.999999884, sequence: 727 - clear  0.000000000, sequence: 0
source 0 - assert 1788044213.000000034, sequence: 728 - clear  0.000000000, sequence: 0
source 0 - assert 1788044213.999999869, sequence: 729 - clear  0.000000000, sequence: 0
source 0 - assert 1788044215.000000167, sequence: 730 - clear  0.000000000, sequence: 0
source 0 - assert 1788044215.999999909, sequence: 731 - clear  0.000000000, sequence: 0
source 0 - assert 1788044217.000000096, sequence: 732 - clear  0.000000000, sequence: 0
source 0 - assert 1788044217.999999931, sequence: 733 - clear  0.000000000, sequence: 0
source 0 - assert 1788044219.000000173, sequence: 734 - clear  0.000000000, sequence: 0
source 0 - assert 1788044220.000000027, sequence: 735 - clear  0.000000000, sequence: 0
source 0 - assert 1788044221.000000066, sequence: 736 - clear  0.000000000, sequence: 0
source 0 - assert 1788044221.999999919, sequence: 737 - clear  0.000000000, sequence: 0
source 0 - assert 1788044223.000000198, sequence: 738 - clear  0.000000000, sequence: 0
source 0 - assert 1788044223.999999884, sequence: 739 - clear  0.000000000, sequence: 0
source 0 - assert 1788044225.000000033, sequence: 740 - clear  0.000000000, sequence: 0
source 0 - assert 1788044225.999999850, sequence: 741 - clear  0.000000000, sequence: 0
source 0 - assert 1788044227.000000221, sequence: 742 - clear  0.000000000, sequence: 0
source 0 - assert 1788044227.999999852, sequence: 743 - clear  0.000000000, sequence: 0
source 0 - assert 1788044229.000000149, sequence: 744 - clear  0.000000000, sequence: 0
source 0 - assert 1788044229.999999855, sequence: 745 - clear  0.000000000, sequence: 0
source 0 - assert 1788044231.000000467, sequence: 746 - clear  0.000000000, sequence: 0
source 0 - assert 1788044231.999999857, sequence: 747 - clear  0.000000000, sequence: 0
source 0 - assert 1788044233.000000284, sequence: 748 - clear  0.000000000, sequence: 0
source 0 - assert 1788044233.999999915, sequence: 749 - clear  0.000000000, sequence: 0
source 0 - assert 1788044235.000000139, sequence: 750 - clear  0.000000000, sequence: 0
source 0 - assert 1788044235.999999863, sequence: 751 - clear  0.000000000, sequence: 0
source 0 - assert 1788044237.000000031, sequence: 752 - clear  0.000000000, sequence: 0
source 0 - assert 1788044237.999999884, sequence: 753 - clear  0.000000000, sequence: 0
source 0 - assert 1788044239.000000126, sequence: 754 - clear  0.000000000, sequence: 0
source 0 - assert 1788044239.999999979, sequence: 755 - clear  0.000000000, sequence: 0
source 0 - assert 1788044241.000000035, sequence: 756 - clear  0.000000000, sequence: 0
source 0 - assert 1788044241.999999907, sequence: 757 - clear  0.000000000, sequence: 0
source 0 - assert 1788044243.000000094, sequence: 758 - clear  0.000000000, sequence: 0
source 0 - assert 1788044243.999999947, sequence: 759 - clear  0.000000000, sequence: 0
source 0 - assert 1788044245.000000281, sequence: 760 - clear  0.000000000, sequence: 0
source 0 - assert 1788044245.999999986, sequence: 761 - clear  0.000000000, sequence: 0
source 0 - assert 1788044247.000000062, sequence: 762 - clear  0.000000000, sequence: 0
source 0 - assert 1788044247.999999878, sequence: 763 - clear  0.000000000, sequence: 0
source 0 - assert 1788044249.000000064, sequence: 764 - clear  0.000000000, sequence: 0
source 0 - assert 1788044250.000000047, sequence: 765 - clear  0.000000000, sequence: 0
source 0 - assert 1788044251.000000086, sequence: 766 - clear  0.000000000, sequence: 0
source 0 - assert 1788044251.999999902, sequence: 767 - clear  0.000000000, sequence: 0
source 0 - assert 1788044253.000000032, sequence: 768 - clear  0.000000000, sequence: 0
source 0 - assert 1788044253.999999922, sequence: 769 - clear  0.000000000, sequence: 0
source 0 - assert 1788044255.000000071, sequence: 770 - clear  0.000000000, sequence: 0
source 0 - assert 1788044255.999999887, sequence: 771 - clear  0.000000000, sequence: 0
source 0 - assert 1788044257.000000018, sequence: 772 - clear  0.000000000, sequence: 0
source 0 - assert 1788044257.999999908, sequence: 773 - clear  0.000000000, sequence: 0
source 0 - assert 1788044259.000000094, sequence: 774 - clear  0.000000000, sequence: 0
source 0 - assert 1788044259.999999985, sequence: 775 - clear  0.000000000, sequence: 0
source 0 - assert 1788044261.000000023, sequence: 776 - clear  0.000000000, sequence: 0
source 0 - assert 1788044261.999999857, sequence: 777 - clear  0.000000000, sequence: 0
source 0 - assert 1788044263.000000507, sequence: 778 - clear  0.000000000, sequence: 0
source 0 - assert 1788044263.999999897, sequence: 779 - clear  0.000000000, sequence: 0
source 0 - assert 1788044265.000000157, sequence: 780 - clear  0.000000000, sequence: 0
source 0 - assert 1788044265.999999862, sequence: 781 - clear  0.000000000, sequence: 0
source 0 - assert 1788044267.000000012, sequence: 782 - clear  0.000000000, sequence: 0
source 0 - assert 1788044267.999999902, sequence: 783 - clear  0.000000000, sequence: 0
source 0 - assert 1788044269.000000033, sequence: 784 - clear  0.000000000, sequence: 0
source 0 - assert 1788044269.999999886, sequence: 785 - clear  0.000000000, sequence: 0
source 0 - assert 1788044271.000000129, sequence: 786 - clear  0.000000000, sequence: 0
source 0 - assert 1788044271.999999890, sequence: 787 - clear  0.000000000, sequence: 0
source 0 - assert 1788044273.000000021, sequence: 788 - clear  0.000000000, sequence: 0
source 0 - assert 1788044273.999999967, sequence: 789 - clear  0.000000000, sequence: 0
source 0 - assert 1788044275.000000080, sequence: 790 - clear  0.000000000, sequence: 0
source 0 - assert 1788044275.999999860, sequence: 791 - clear  0.000000000, sequence: 0
source 0 - assert 1788044277.000000361, sequence: 792 - clear  0.000000000, sequence: 0
source 0 - assert 1788044277.999999937, sequence: 793 - clear  0.000000000, sequence: 0
source 0 - assert 1788044279.000000123, sequence: 794 - clear  0.000000000, sequence: 0
source 0 - assert 1788044279.999999903, sequence: 795 - clear  0.000000000, sequence: 0
source 0 - assert 1788044281.000000200, sequence: 796 - clear  0.000000000, sequence: 0
source 0 - assert 1788044281.999999961, sequence: 797 - clear  0.000000000, sequence: 0
source 0 - assert 1788044283.000000110, sequence: 798 - clear  0.000000000, sequence: 0
source 0 - assert 1788044283.999999945, sequence: 799 - clear  0.000000000, sequence: 0
source 0 - assert 1788044285.000000076, sequence: 800 - clear  0.000000000, sequence: 0
source 0 - assert 1788044285.999999874, sequence: 801 - clear  0.000000000, sequence: 0
source 0 - assert 1788044287.000000134, sequence: 802 - clear  0.000000000, sequence: 0
source 0 - assert 1788044287.999999858, sequence: 803 - clear  0.000000000, sequence: 0
source 0 - assert 1788044289.000000063, sequence: 804 - clear  0.000000000, sequence: 0
source 0 - assert 1788044289.999999879, sequence: 805 - clear  0.000000000, sequence: 0
source 0 - assert 1788044291.000000288, sequence: 806 - clear  0.000000000, sequence: 0
source 0 - assert 1788044291.999999919, sequence: 807 - clear  0.000000000, sequence: 0
source 0 - assert 1788044293.000000050, sequence: 808 - clear  0.000000000, sequence: 0
source 0 - assert 1788044293.999999848, sequence: 809 - clear  0.000000000, sequence: 0
source 0 - assert 1788044295.000000034, sequence: 810 - clear  0.000000000, sequence: 0
source 0 - assert 1788044296.000000017, sequence: 811 - clear  0.000000000, sequence: 0
source 0 - assert 1788044297.000000037, sequence: 812 - clear  0.000000000, sequence: 0
source 0 - assert 1788044297.999999890, sequence: 813 - clear  0.000000000, sequence: 0
source 0 - assert 1788044299.000000151, sequence: 814 - clear  0.000000000, sequence: 0
source 0 - assert 1788044299.999999911, sequence: 815 - clear  0.000000000, sequence: 0
source 0 - assert 1788044301.000000080, sequence: 816 - clear  0.000000000, sequence: 0
source 0 - assert 1788044302.000000007, sequence: 817 - clear  0.000000000, sequence: 0
source 0 - assert 1788044303.000000101, sequence: 818 - clear  0.000000000, sequence: 0
source 0 - assert 1788044304.000000065, sequence: 819 - clear  0.000000000, sequence: 0
source 0 - assert 1788044305.000000307, sequence: 820 - clear  0.000000000, sequence: 0
source 0 - assert 1788044305.999999938, sequence: 821 - clear  0.000000000, sequence: 0
source 0 - assert 1788044307.000000217, sequence: 822 - clear  0.000000000, sequence: 0
source 0 - assert 1788044307.999999885, sequence: 823 - clear  0.000000000, sequence: 0
source 0 - assert 1788044309.000000034, sequence: 824 - clear  0.000000000, sequence: 0
source 0 - assert 1788044309.999999886, sequence: 825 - clear  0.000000000, sequence: 0
source 0 - assert 1788044311.000000165, sequence: 826 - clear  0.000000000, sequence: 0
source 0 - assert 1788044311.999999925, sequence: 827 - clear  0.000000000, sequence: 0
source 0 - assert 1788044313.000000074, sequence: 828 - clear  0.000000000, sequence: 0
source 0 - assert 1788044313.999999890, sequence: 829 - clear  0.000000000, sequence: 0
source 0 - assert 1788044315.000000095, sequence: 830 - clear  0.000000000, sequence: 0
source 0 - assert 1788044316.000000374, sequence: 831 - clear  0.000000000, sequence: 0
source 0 - assert 1788044317.000000024, sequence: 832 - clear  0.000000000, sequence: 0
source 0 - assert 1788044317.999999858, sequence: 833 - clear  0.000000000, sequence: 0
source 0 - assert 1788044319.000000173, sequence: 834 - clear  0.000000000, sequence: 0
source 0 - assert 1788044319.999999915, sequence: 835 - clear  0.000000000, sequence: 0
source 0 - assert 1788044321.000000027, sequence: 836 - clear  0.000000000, sequence: 0
source 0 - assert 1788044321.999999880, sequence: 837 - clear  0.000000000, sequence: 0
source 0 - assert 1788044323.000000400, sequence: 838 - clear  0.000000000, sequence: 0
source 0 - assert 1788044323.999999975, sequence: 839 - clear  0.000000000, sequence: 0
source 0 - assert 1788044325.000000032, sequence: 840 - clear  0.000000000, sequence: 0
source 0 - assert 1788044325.999999885, sequence: 841 - clear  0.000000000, sequence: 0
source 0 - assert 1788044327.000000201, sequence: 842 - clear  0.000000000, sequence: 0
source 0 - assert 1788044327.999999888, sequence: 843 - clear  0.000000000, sequence: 0
source 0 - assert 1788044329.000000019, sequence: 844 - clear  0.000000000, sequence: 0
source 0 - assert 1788044329.999999890, sequence: 845 - clear  0.000000000, sequence: 0
source 0 - assert 1788044331.000000114, sequence: 846 - clear  0.000000000, sequence: 0
source 0 - assert 1788044331.999999967, sequence: 847 - clear  0.000000000, sequence: 0
source 0 - assert 1788044333.000000024, sequence: 848 - clear  0.000000000, sequence: 0
source 0 - assert 1788044333.999999896, sequence: 849 - clear  0.000000000, sequence: 0
source 0 - assert 1788044335.000000267, sequence: 850 - clear  0.000000000, sequence: 0
source 0 - assert 1788044335.999999880, sequence: 851 - clear  0.000000000, sequence: 0
source 0 - assert 1788044337.000000122, sequence: 852 - clear  0.000000000, sequence: 0
source 0 - assert 1788044337.999999864, sequence: 853 - clear  0.000000000, sequence: 0
source 0 - assert 1788044339.000000051, sequence: 854 - clear  0.000000000, sequence: 0
source 0 - assert 1788044339.999999867, sequence: 855 - clear  0.000000000, sequence: 0
source 0 - assert 1788044341.000000017, sequence: 856 - clear  0.000000000, sequence: 0
source 0 - assert 1788044341.999999926, sequence: 857 - clear  0.000000000, sequence: 0
source 0 - assert 1788044343.000000094, sequence: 858 - clear  0.000000000, sequence: 0
source 0 - assert 1788044343.999999910, sequence: 859 - clear  0.000000000, sequence: 0
source 0 - assert 1788044345.000000153, sequence: 860 - clear  0.000000000, sequence: 0
source 0 - assert 1788044345.999999969, sequence: 861 - clear  0.000000000, sequence: 0
source 0 - assert 1788044347.000000008, sequence: 862 - clear  0.000000000, sequence: 0
source 0 - assert 1788044347.999999898, sequence: 863 - clear  0.000000000, sequence: 0
source 0 - assert 1788044349.000000215, sequence: 864 - clear  0.000000000, sequence: 0
source 0 - assert 1788044349.999999865, sequence: 865 - clear  0.000000000, sequence: 0
source 0 - assert 1788044351.000000070, sequence: 866 - clear  0.000000000, sequence: 0
source 0 - assert 1788044351.999999942, sequence: 867 - clear  0.000000000, sequence: 0
source 0 - assert 1788044353.000000147, sequence: 868 - clear  0.000000000, sequence: 0
source 0 - assert 1788044354.000000000, sequence: 869 - clear  0.000000000, sequence: 0
source 0 - assert 1788044355.000000557, sequence: 870 - clear  0.000000000, sequence: 0
source 0 - assert 1788044355.999999910, sequence: 871 - clear  0.000000000, sequence: 0
source 0 - assert 1788044357.000000097, sequence: 872 - clear  0.000000000, sequence: 0
source 0 - assert 1788044358.000000043, sequence: 873 - clear  0.000000000, sequence: 0
source 0 - assert 1788044359.000000007, sequence: 874 - clear  0.000000000, sequence: 0
source 0 - assert 1788044360.000000045, sequence: 875 - clear  0.000000000, sequence: 0
source 0 - assert 1788044361.000000194, sequence: 876 - clear  0.000000000, sequence: 0
source 0 - assert 1788044361.999999899, sequence: 877 - clear  0.000000000, sequence: 0
source 0 - assert 1788044363.000000084, sequence: 878 - clear  0.000000000, sequence: 0
source 0 - assert 1788044364.000000048, sequence: 879 - clear  0.000000000, sequence: 0
source 0 - assert 1788044365.000000122, sequence: 880 - clear  0.000000000, sequence: 0
source 0 - assert 1788044365.999999920, sequence: 881 - clear  0.000000000, sequence: 0
source 0 - assert 1788044367.000000069, sequence: 882 - clear  0.000000000, sequence: 0
source 0 - assert 1788044367.999999866, sequence: 883 - clear  0.000000000, sequence: 0
source 0 - assert 1788044369.000000256, sequence: 884 - clear  0.000000000, sequence: 0
source 0 - assert 1788044369.999999886, sequence: 885 - clear  0.000000000, sequence: 0
source 0 - assert 1788044371.000000036, sequence: 886 - clear  0.000000000, sequence: 0
source 0 - assert 1788044371.999999852, sequence: 887 - clear  0.000000000, sequence: 0
source 0 - assert 1788044373.000000056, sequence: 888 - clear  0.000000000, sequence: 0
source 0 - assert 1788044373.999999854, sequence: 889 - clear  0.000000000, sequence: 0
source 0 - assert 1788044375.000000078, sequence: 890 - clear  0.000000000, sequence: 0
source 0 - assert 1788044375.999999912, sequence: 891 - clear  0.000000000, sequence: 0
source 0 - assert 1788044377.000000080, sequence: 892 - clear  0.000000000, sequence: 0
source 0 - assert 1788044377.999999878, sequence: 893 - clear  0.000000000, sequence: 0
source 0 - assert 1788044379.000000083, sequence: 894 - clear  0.000000000, sequence: 0
source 0 - assert 1788044379.999999936, sequence: 895 - clear  0.000000000, sequence: 0
source 0 - assert 1788044381.000000011, sequence: 896 - clear  0.000000000, sequence: 0
source 0 - assert 1788044381.999999883, sequence: 897 - clear  0.000000000, sequence: 0
source 0 - assert 1788044383.000000051, sequence: 898 - clear  0.000000000, sequence: 0
source 0 - assert 1788044383.999999867, sequence: 899 - clear  0.000000000, sequence: 0
source 0 - assert 1788044385.000000054, sequence: 900 - clear  0.000000000, sequence: 0
source 0 - assert 1788044385.999999907, sequence: 901 - clear  0.000000000, sequence: 0
